file_stem,image_found,json_found,image_count,json_count,image_path,json_path,status
0987_2002_15_00000015_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_15_00000015_D.png,,MISSING_JSON
0987_2002_15_00000015_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_15_00000015_d.json,MISSING_IMAGE
0987_2002_16_00000016_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_16_00000016_D.png,,MISSING_JSON
0987_2002_16_00000016_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_16_00000016_d.json,MISSING_IMAGE
0987_2002_16_00000017_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_16_00000017_D.png,,MISSING_JSON
0987_2002_16_00000017_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_16_00000017_d.json,MISSING_IMAGE
0987_2002_16_00000047_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_16_00000047_F.png,,MISSING_JSON
0987_2002_16_00000047_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_16_00000047_f.json,MISSING_IMAGE
0987_2002_17_00000018_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_17_00000018_D.png,,MISSING_JSON
0987_2002_17_00000018_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_17_00000018_d.json,MISSING_IMAGE
0987_2002_17_00000019_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_17_00000019_D.png,,MISSING_JSON
0987_2002_17_00000019_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_17_00000019_d.json,MISSING_IMAGE
0987_2002_18_00000020_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_18_00000020_D.png,,MISSING_JSON
0987_2002_18_00000020_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_18_00000020_d.json,MISSING_IMAGE
0987_2002_18_00000021_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_18_00000021_D.png,,MISSING_JSON
0987_2002_18_00000021_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_18_00000021_d.json,MISSING_IMAGE
0987_2002_20_00000022_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_20_00000022_D.png,,MISSING_JSON
0987_2002_20_00000022_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_20_00000022_d.json,MISSING_IMAGE
0987_2002_20_00000023_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_20_00000023_D.png,,MISSING_JSON
0987_2002_20_00000023_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_20_00000023_d.json,MISSING_IMAGE
0987_2002_20_00000024_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_20_00000024_D.png,,MISSING_JSON
0987_2002_20_00000024_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_20_00000024_d.json,MISSING_IMAGE
0987_2002_20_00000025_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_20_00000025_D.png,,MISSING_JSON
0987_2002_20_00000025_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_20_00000025_d.json,MISSING_IMAGE
0987_2002_21_00000026_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_21_00000026_D.png,,MISSING_JSON
0987_2002_21_00000026_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_21_00000026_d.json,MISSING_IMAGE
0987_2002_21_00000027_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_21_00000027_D.png,,MISSING_JSON
0987_2002_21_00000027_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_21_00000027_d.json,MISSING_IMAGE
0987_2002_21_00000028_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_21_00000028_D.png,,MISSING_JSON
0987_2002_21_00000028_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_21_00000028_d.json,MISSING_IMAGE
0987_2002_21_00000029_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_21_00000029_D.png,,MISSING_JSON
0987_2002_21_00000029_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_21_00000029_d.json,MISSING_IMAGE
0987_2002_21_00000030_D,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0987\0987_2002_21_00000030_D.png,,MISSING_JSON
0987_2002_21_00000030_d,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0987\0987_2002_21_00000030_d.json,MISSING_IMAGE
0991_2002_06_00000044_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_06_00000044_F.png,,MISSING_JSON
0991_2002_06_00000044_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_06_00000044_f.json,MISSING_IMAGE
0991_2002_06_00000045_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_06_00000045_F.png,,MISSING_JSON
0991_2002_06_00000045_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_06_00000045_f.json,MISSING_IMAGE
0991_2002_07_00000046_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_07_00000046_F.png,,MISSING_JSON
0991_2002_07_00000046_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_07_00000046_f.json,MISSING_IMAGE
0991_2002_08_00000047_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_08_00000047_F.png,,MISSING_JSON
0991_2002_08_00000047_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_08_00000047_f.json,MISSING_IMAGE
0991_2002_08_00000048_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_08_00000048_F.png,,MISSING_JSON
0991_2002_08_00000048_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_08_00000048_f.json,MISSING_IMAGE
0991_2002_09_00000049_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_09_00000049_F.png,,MISSING_JSON
0991_2002_09_00000049_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_09_00000049_f.json,MISSING_IMAGE
0991_2002_10_00000050_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_10_00000050_F.png,,MISSING_JSON
0991_2002_10_00000050_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_10_00000050_f.json,MISSING_IMAGE
0991_2002_11_00000001_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_11_00000001_F.png,,MISSING_JSON
0991_2002_11_00000001_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_11_00000001_f.json,MISSING_IMAGE
0991_2002_11_00000002_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_11_00000002_F.png,,MISSING_JSON
0991_2002_11_00000002_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_11_00000002_f.json,MISSING_IMAGE
0991_2002_12_00000003_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_12_00000003_F.png,,MISSING_JSON
0991_2002_12_00000003_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_12_00000003_f.json,MISSING_IMAGE
0991_2002_13_00000004_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_13_00000004_F.png,,MISSING_JSON
0991_2002_13_00000004_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_13_00000004_f.json,MISSING_IMAGE
0991_2002_13_00000005_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_13_00000005_F.png,,MISSING_JSON
0991_2002_13_00000005_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_13_00000005_f.json,MISSING_IMAGE
0991_2002_14_00000006_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_14_00000006_F.png,,MISSING_JSON
0991_2002_14_00000006_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_14_00000006_f.json,MISSING_IMAGE
0991_2002_14_00000007_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_14_00000007_F.png,,MISSING_JSON
0991_2002_14_00000007_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_14_00000007_f.json,MISSING_IMAGE
0991_2002_14_00000008_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_14_00000008_F.png,,MISSING_JSON
0991_2002_14_00000008_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_14_00000008_f.json,MISSING_IMAGE
0991_2002_15_00000009_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_15_00000009_F.png,,MISSING_JSON
0991_2002_15_00000009_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_15_00000009_f.json,MISSING_IMAGE
0991_2002_15_00000010_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_15_00000010_F.png,,MISSING_JSON
0991_2002_15_00000010_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_15_00000010_f.json,MISSING_IMAGE
0991_2002_16_00000011_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_16_00000011_F.png,,MISSING_JSON
0991_2002_16_00000011_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_16_00000011_f.json,MISSING_IMAGE
0991_2002_16_00000012_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_16_00000012_F.png,,MISSING_JSON
0991_2002_16_00000012_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_16_00000012_f.json,MISSING_IMAGE
0991_2002_16_00000013_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_16_00000013_F.png,,MISSING_JSON
0991_2002_16_00000013_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_16_00000013_f.json,MISSING_IMAGE
0991_2002_16_00000014_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_16_00000014_F.png,,MISSING_JSON
0991_2002_16_00000014_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_16_00000014_f.json,MISSING_IMAGE
0991_2002_17_00000015_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_17_00000015_F.png,,MISSING_JSON
0991_2002_17_00000015_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_17_00000015_f.json,MISSING_IMAGE
0991_2002_17_00000016_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_17_00000016_F.png,,MISSING_JSON
0991_2002_17_00000016_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_17_00000016_f.json,MISSING_IMAGE
0991_2002_17_00000017_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_17_00000017_F.png,,MISSING_JSON
0991_2002_17_00000017_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_17_00000017_f.json,MISSING_IMAGE
0991_2002_17_00000018_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_17_00000018_F.png,,MISSING_JSON
0991_2002_17_00000018_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_17_00000018_f.json,MISSING_IMAGE
0991_2002_18_00000019_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_18_00000019_F.png,,MISSING_JSON
0991_2002_18_00000019_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_18_00000019_f.json,MISSING_IMAGE
0991_2002_18_00000020_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_18_00000020_F.png,,MISSING_JSON
0991_2002_18_00000020_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_18_00000020_f.json,MISSING_IMAGE
0991_2002_18_00000021_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_18_00000021_F.png,,MISSING_JSON
0991_2002_18_00000021_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_18_00000021_f.json,MISSING_IMAGE
0991_2002_18_00000022_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_18_00000022_F.png,,MISSING_JSON
0991_2002_18_00000022_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_18_00000022_f.json,MISSING_IMAGE
0991_2002_19_00000023_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_19_00000023_F.png,,MISSING_JSON
0991_2002_19_00000023_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_19_00000023_f.json,MISSING_IMAGE
0991_2002_20_00000024_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000024_F.png,,MISSING_JSON
0991_2002_20_00000024_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000024_f.json,MISSING_IMAGE
0991_2002_20_00000025_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000025_F.png,,MISSING_JSON
0991_2002_20_00000025_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000025_f.json,MISSING_IMAGE
0991_2002_20_00000026_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000026_F.png,,MISSING_JSON
0991_2002_20_00000026_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000026_f.json,MISSING_IMAGE
0991_2002_20_00000027_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000027_F.png,,MISSING_JSON
0991_2002_20_00000027_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000027_f.json,MISSING_IMAGE
0991_2002_20_00000028_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000028_F.png,,MISSING_JSON
0991_2002_20_00000028_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000028_f.json,MISSING_IMAGE
0991_2002_20_00000029_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000029_F.png,,MISSING_JSON
0991_2002_20_00000029_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000029_f.json,MISSING_IMAGE
0991_2002_20_00000030_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000030_F.png,,MISSING_JSON
0991_2002_20_00000030_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000030_f.json,MISSING_IMAGE
0991_2002_20_00000031_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000031_F.png,,MISSING_JSON
0991_2002_20_00000031_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000031_f.json,MISSING_IMAGE
0991_2002_20_00000032_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000032_F.png,,MISSING_JSON
0991_2002_20_00000032_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000032_f.json,MISSING_IMAGE
0991_2002_20_00000033_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000033_F.png,,MISSING_JSON
0991_2002_20_00000033_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000033_f.json,MISSING_IMAGE
0991_2002_20_00000034_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000034_F.png,,MISSING_JSON
0991_2002_20_00000034_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000034_f.json,MISSING_IMAGE
0991_2002_20_00000035_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000035_F.png,,MISSING_JSON
0991_2002_20_00000035_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000035_f.json,MISSING_IMAGE
0991_2002_20_00000036_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_20_00000036_F.png,,MISSING_JSON
0991_2002_20_00000036_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_20_00000036_f.json,MISSING_IMAGE
0991_2002_21_00000037_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_21_00000037_F.png,,MISSING_JSON
0991_2002_21_00000037_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_21_00000037_f.json,MISSING_IMAGE
0991_2002_21_00000038_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_21_00000038_F.png,,MISSING_JSON
0991_2002_21_00000038_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_21_00000038_f.json,MISSING_IMAGE
0991_2002_21_00000039_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_21_00000039_F.png,,MISSING_JSON
0991_2002_21_00000039_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_21_00000039_f.json,MISSING_IMAGE
0991_2002_21_00000040_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_21_00000040_F.png,,MISSING_JSON
0991_2002_21_00000040_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_21_00000040_f.json,MISSING_IMAGE
0991_2002_21_00000041_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_21_00000041_F.png,,MISSING_JSON
0991_2002_21_00000041_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_21_00000041_f.json,MISSING_IMAGE
0991_2002_21_00000042_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_21_00000042_F.png,,MISSING_JSON
0991_2002_21_00000042_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_21_00000042_f.json,MISSING_IMAGE
0991_2002_21_00000043_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_0991\0991_2002_21_00000043_F.png,,MISSING_JSON
0991_2002_21_00000043_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_0991\0991_2002_21_00000043_f.json,MISSING_IMAGE
1004_1999_01_00000046_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_01_00000046_F.png,,MISSING_JSON
1004_1999_01_00000046_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_01_00000046_f.json,MISSING_IMAGE
1004_1999_01_00000047_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_01_00000047_F.png,,MISSING_JSON
1004_1999_01_00000047_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_01_00000047_f.json,MISSING_IMAGE
1004_1999_01_00000048_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_01_00000048_F.png,,MISSING_JSON
1004_1999_01_00000048_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_01_00000048_f.json,MISSING_IMAGE
1004_1999_03_00000049_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_03_00000049_F.png,,MISSING_JSON
1004_1999_03_00000049_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_03_00000049_f.json,MISSING_IMAGE
1004_1999_05_00000050_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_05_00000050_F.png,,MISSING_JSON
1004_1999_05_00000050_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_05_00000050_f.json,MISSING_IMAGE
1004_1999_05_00000051_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_05_00000051_F.png,,MISSING_JSON
1004_1999_05_00000051_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_05_00000051_f.json,MISSING_IMAGE
1004_1999_06_00000052_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_06_00000052_F.png,,MISSING_JSON
1004_1999_06_00000052_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_06_00000052_f.json,MISSING_IMAGE
1004_1999_07_00000053_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_07_00000053_F.png,,MISSING_JSON
1004_1999_07_00000053_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_07_00000053_f.json,MISSING_IMAGE
1004_1999_07_00000054_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_07_00000054_F.png,,MISSING_JSON
1004_1999_07_00000054_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_07_00000054_f.json,MISSING_IMAGE
1004_1999_07_00000055_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_07_00000055_F.png,,MISSING_JSON
1004_1999_07_00000055_f,False,True,0,1,,C:\Users\USER\Desktop\new_face\extracted\Validation\02.라벨링데이터\VL_1004\1004_1999_07_00000055_f.json,MISSING_IMAGE
1004_1999_08_00000056_F,True,False,1,0,C:\Users\USER\Desktop\new_face\extracted\Validation\01.원천데이터\VS_1004\1004_1999_08_00000056_F.png,,MISSING_JSON
